round,spid,label
8,10001143,2
8,10001147,2
8,10001154,2
8,10001158,2
8,10001165,0
8,10001172,0
8,10001173,1
8,10001174,0
8,10001175,2
8,10001177,2
8,10001183,2
8,10001197,0
8,10001199,2
8,10001208,1
8,10001209,2
8,10001217,2
8,10001224,2
8,10001232,2
8,10001234,2
8,10001235,2
8,10001246,2
8,10001253,2
8,10001254,0
8,10001255,0
8,10001257,0
8,10001258,2
8,10001265,0
8,10001266,2
8,10001269,1
8,10001271,2
8,10001273,1
8,10001276,0
8,10001280,1
8,10001286,0
8,10001300,2
8,10001317,0
8,10001322,0
8,10001326,0
8,10001332,0
8,10001333,0
8,10001335,2
8,10001340,2
8,10001342,1
8,10001347,2
8,10001348,2
8,10001351,2
8,10001352,2
8,10001369,0
8,10001370,0
8,10001371,2
8,10001381,2
8,10001387,2
8,10001388,1
8,10001395,0
8,10001399,0
8,10001402,1
8,10001403,0
8,10001404,2
8,10001406,1
8,10001408,2
8,10001413,0
8,10001414,2
8,10001447,2
8,10001454,2
8,10001461,2
8,10001462,0
8,10001466,2
8,10001468,2
8,10001469,2
8,10001480,0
8,10001481,0
8,10001485,1
8,10001488,2
8,10001494,0
8,10001498,2
8,10001503,1
8,10001506,2
8,10001508,2
8,10001514,0
8,10001515,2
8,10001517,2
8,10001519,0
8,10001528,2
8,10001529,0
8,10001530,1
8,10001536,0
8,10001537,2
8,10001542,0
8,10001548,1
8,10001549,2
8,10001551,2
8,10001557,0
8,10001559,0
8,10001563,2
8,10001567,1
8,10001571,2
8,10001575,0
8,10001576,2
8,10001585,1
8,10001593,1
8,10001594,0
8,10001614,0
8,10001616,2
8,10001628,2
8,10001634,1
8,10001636,1
8,10001643,2
8,10001645,2
8,10001649,1
8,10001650,2
8,10001653,0
8,10001655,0
8,10001662,2
8,10001663,0
8,10001669,2
8,10001681,0
8,10001693,0
8,10001694,1
8,10001699,2
8,10001717,2
8,10001720,0
8,10001721,0
8,10001723,0
8,10001735,0
8,10001744,0
8,10001760,0
8,10001762,2
8,10001770,2
8,10001771,0
8,10001775,1
8,10001776,2
8,10001786,1
8,10001793,2
8,10001796,0
8,10001801,2
8,10001810,2
8,10001811,2
8,10001813,0
8,10001825,2
8,10001828,2
8,10001841,2
8,10001843,2
8,10001844,2
8,10001847,2
8,10001852,2
8,10001854,2
8,10001855,2
8,10001856,2
8,10001859,2
8,10001868,1
8,10001869,2
8,10001877,2
8,10001890,2
8,10001891,2
8,10001896,1
8,10001903,2
8,10001904,2
8,10001905,0
8,10001925,2
8,10001930,2
8,10001945,2
8,10001950,2
8,10001956,1
8,10001962,2
8,10001963,2
8,10001965,2
8,10001989,2
8,10001996,0
8,10001997,1
8,10001999,2
8,10002004,0
8,10002009,0
8,10002028,1
8,10002035,2
8,10002037,0
8,10002038,2
8,10002042,0
8,10002043,2
8,10002046,0
8,10002059,1
8,10002060,2
8,10002062,0
8,10002069,2
8,10002071,0
8,10002076,2
8,10002077,2
8,10002079,2
8,10002082,1
8,10002089,2
8,10002092,2
8,10002097,2
8,10002099,2
8,10002103,2
8,10002109,2
8,10002110,2
8,10002117,2
8,10002119,2
8,10002121,2
8,10002133,2
8,10002137,0
8,10002140,2
8,10002156,2
8,10002158,0
8,10002166,1
8,10002170,2
8,10002177,2
8,10002187,1
8,10002190,0
8,10002199,0
8,10002227,2
8,10002230,2
8,10002234,2
8,10002246,1
8,10002263,0
8,10002264,2
8,10002266,2
8,10002274,2
8,10002276,0
8,10002278,2
8,10002283,0
8,10002294,1
8,10002300,2
8,10002307,2
8,10002320,0
8,10002323,0
8,10002347,2
8,10002351,2
8,10002361,0
8,10002367,2
8,10002372,2
8,10002377,0
8,10002378,2
8,10002394,2
8,10002402,0
8,10002410,2
8,10002411,2
8,10002420,2
8,10002426,2
8,10002428,1
8,10002434,0
8,10002435,2
8,10002436,0
8,10002440,2
8,10002453,2
8,10002455,2
8,10002462,0
8,10002465,1
8,10002466,1
8,10002469,2
8,10002470,0
8,10002474,2
8,10002476,0
8,10002478,0
8,10002486,2
8,10002492,2
8,10002494,0
8,10002496,2
8,10002502,2
8,10002505,2
8,10002515,1
8,10002518,2
8,10002525,0
8,10002526,1
8,10002528,2
8,10002533,0
8,10002545,2
8,10002549,0
8,10002559,2
8,10002560,2
8,10002572,2
8,10002576,1
8,10002599,1
8,10002610,2
8,10002613,2
8,10002617,2
8,10002626,2
8,10002630,2
8,10002634,2
8,10002638,0
8,10002650,2
8,10002654,2
8,10002663,0
8,10002664,2
8,10002676,2
8,10002678,2
8,10002681,1
8,10002683,2
8,10002688,1
8,10002691,2
8,10002698,2
8,10002699,0
8,10002702,2
8,10002703,2
8,10002720,2
8,10002723,0
8,10002724,2
8,10002729,0
8,10002734,0
8,10002745,1
8,10002751,2
8,10002758,2
8,10002762,2
8,10002768,2
8,10002776,2
8,10002778,2
8,10002800,1
8,10002804,0
8,10002809,2
8,10002810,0
8,10002813,1
8,10002818,2
8,10002825,1
8,10002829,0
8,10002840,0
8,10002842,2
8,10002848,2
8,10002855,2
8,10002858,2
8,10002864,0
8,10002866,2
8,10002870,2
8,10002874,2
8,10002878,2
8,10002883,2
8,10002887,0
8,10002891,2
8,10002893,2
8,10002895,2
8,10002897,2
8,10002906,2
8,10002911,2
8,10002915,1
8,10002918,2
8,10002924,2
8,10002925,2
8,10002927,2
8,10002933,2
8,10002934,2
8,10002944,0
8,10002945,2
8,10002954,2
8,10002957,0
8,10002965,1
8,10002966,1
8,10002969,2
8,10002971,2
8,10002984,2
8,10002995,2
8,10002998,2
8,10003009,2
8,10003010,2
8,10003014,1
8,10003020,2
8,10003022,2
8,10003033,0
8,10003041,2
8,10003048,2
8,10003049,2
8,10003050,2
8,10003052,2
8,10003055,2
8,10003066,2
8,10003073,2
8,10003074,1
8,10003079,0
8,10003085,2
8,10003086,2
8,10003089,2
8,10003104,0
8,10003111,2
8,10003119,2
8,10003123,1
8,10003132,0
8,10003141,2
8,10003146,2
8,10003156,2
8,10003159,1
8,10003163,2
8,10003172,2
8,10003179,2
8,10003188,0
8,10003189,2
8,10003196,2
8,10003198,1
8,10003199,2
8,10003201,0
8,10003204,2
8,10003206,2
8,10003210,2
8,10003215,2
8,10003216,2
8,10003220,0
8,10003221,0
8,10003225,0
8,10003229,2
8,10003231,2
8,10003232,2
8,10003233,0
8,10003247,2
8,10003254,2
8,10003269,1
8,10003270,2
8,10003271,2
8,10003276,2
8,10003282,2
8,10003284,2
8,10003286,2
8,10003293,2
8,10003295,2
8,10003299,2
8,10003304,1
8,10003307,2
8,10003309,1
8,10003315,2
8,10003319,0
8,10003321,1
8,10003322,2
8,10003324,0
8,10003325,2
8,10003328,2
8,10003339,1
8,10003350,0
8,10003353,0
8,10003358,0
8,10003385,2
8,10003386,2
8,10003390,0
8,10003392,2
8,10003394,2
8,10003404,2
8,10003409,2
8,10003422,0
8,10003424,0
8,10003425,0
8,10003429,0
8,10003430,2
8,10003442,0
8,10003443,2
8,10003445,0
8,10003460,0
8,10003465,2
8,10003478,2
8,10003479,0
8,10003480,2
8,10003481,0
8,10003490,1
8,10003497,2
8,10003514,0
8,10003515,0
8,10003517,1
8,10003521,2
8,10003527,0
8,10003534,2
8,10003544,2
8,10003545,2
8,10003547,2
8,10003550,2
8,10003555,2
8,10003556,1
8,10003566,2
8,10003567,2
8,10003570,2
8,10003575,0
8,10003578,2
8,10003594,2
8,10003595,2
8,10003604,0
8,10003606,2
8,10003610,2
8,10003614,2
8,10003616,2
8,10003620,1
8,10003624,0
8,10003625,0
8,10003628,0
8,10003631,2
8,10003645,2
8,10003671,2
8,10003675,0
8,10003677,1
8,10003678,0
8,10003679,0
8,10003680,1
8,10003681,1
8,10003696,0
8,10003699,2
8,10003700,1
8,10003713,2
8,10003714,2
8,10003722,2
8,10003726,0
8,10003728,2
8,10003731,0
8,10003734,2
8,10003741,0
8,10003751,2
8,10003752,2
8,10003754,2
8,10003766,1
8,10003768,2
8,10003780,1
8,10003785,0
8,10003789,1
8,10003803,2
8,10003809,2
8,10003812,2
8,10003814,0
8,10003818,2
8,10003845,0
8,10003846,0
8,10003847,0
8,10003859,2
8,10003866,0
8,10003875,2
8,10003892,0
8,10003913,2
8,10003935,2
8,10003949,2
8,10003951,2
8,10003952,2
8,10003954,1
8,10003956,2
8,10003965,2
8,10003969,1
8,10003977,2
8,10003983,2
8,10003995,2
8,10004007,2
8,10004012,2
8,10004025,2
8,10004032,2
8,10004033,2
8,10004034,0
8,10004037,2
8,10004038,2
8,10004048,2
8,10004052,2
8,10004054,0
8,10004058,0
8,10004060,1
8,10004062,1
8,10004063,2
8,10004066,0
8,10004075,2
8,10004077,1
8,10004080,1
8,10004092,2
8,10004105,2
8,10004106,0
8,10004107,2
8,10004117,2
8,10004130,2
8,10004131,2
8,10004148,2
8,10004155,2
8,10004159,2
8,10004177,2
8,10004183,2
8,10004189,2
8,10004198,0
8,10004200,0
8,10004202,0
8,10004203,2
8,10004211,2
8,10004219,2
8,10004245,2
8,10004249,0
8,10004253,0
8,10004254,0
8,10004262,1
8,10004270,2
8,10004276,1
8,10004286,2
8,10004288,2
8,10004291,2
8,10004296,2
8,10004300,2
8,10004303,2
8,10004304,2
8,10004305,2
8,10004309,2
8,10004314,2
8,10004317,2
8,10004324,2
8,10004327,1
8,10004333,0
8,10004334,2
8,10004339,2
8,10004340,1
8,10004347,0
8,10004357,2
8,10004360,1
8,10004382,2
8,10004383,0
8,10004384,2
8,10004386,2
8,10004388,2
8,10004389,2
8,10004393,2
8,10004407,1
8,10004408,2
8,10004416,2
8,10004421,0
8,10004424,2
8,10004428,2
8,10004430,1
8,10004442,1
8,10004445,2
8,10004451,2
8,10004457,2
8,10004463,2
8,10004464,1
8,10004466,2
8,10004468,2
8,10004477,2
8,10004479,0
8,10004484,2
8,10004485,0
8,10004486,2
8,10004489,2
8,10004505,2
8,10004507,2
8,10004510,2
8,10004514,1
8,10004523,2
8,10004524,2
8,10004526,2
8,10004528,1
8,10004532,1
8,10004539,2
8,10004543,0
8,10004548,2
8,10004549,2
8,10004550,2
8,10004560,2
8,10004562,0
8,10004566,1
8,10004570,2
8,10004577,0
8,10004582,2
8,10004584,1
8,10004591,2
8,10004592,0
8,10004599,2
8,10004601,0
8,10004603,1
8,10004607,0
8,10004615,2
8,10004618,1
8,10004620,2
8,10004622,2
8,10004629,0
8,10004632,1
8,10004635,0
8,10004637,0
8,10004644,2
8,10004664,2
8,10004665,2
8,10004669,2
8,10004675,2
8,10004691,0
8,10004692,2
8,10004697,2
8,10004699,1
8,10004708,2
8,10004713,2
8,10004714,2
8,10004719,2
8,10004721,2
8,10004729,2
8,10004733,2
8,10004736,2
8,10004738,0
8,10004739,2
8,10004743,0
8,10004746,2
8,10004749,1
8,10004750,2
8,10004753,1
8,10004757,2
8,10004768,2
8,10004769,2
8,10004776,1
8,10004782,0
8,10004783,0
8,10004786,0
8,10004789,2
8,10004790,2
8,10004802,2
8,10004803,0
8,10004806,2
8,10004807,0
8,10004815,2
8,10004818,1
8,10004821,2
8,10004824,0
8,10004825,1
8,10004827,0
8,10004828,0
8,10004829,2
8,10004837,1
8,10004839,2
8,10004843,2
8,10004846,2
8,10004847,2
8,10004850,2
8,10004862,2
8,10004865,0
8,10004874,0
8,10004879,1
8,10004880,1
8,10004881,0
8,10004914,2
8,10004922,2
8,10004929,0
8,10004931,0
8,10004934,2
8,10004936,2
8,10004942,0
8,10004943,2
8,10004955,1
8,10004967,2
8,10004975,2
8,10004976,1
8,10004980,2
8,10004997,0
8,10005004,0
8,10005010,2
8,10005017,2
8,10005022,2
8,10005024,2
8,10005028,1
8,10005030,2
8,10005031,2
8,10005036,2
8,10005044,2
8,10005049,2
8,10005052,2
8,10005057,0
8,10005065,0
8,10005066,2
8,10005067,0
8,10005070,0
8,10005077,2
8,10005079,2
8,10005080,2
8,10005092,2
8,10005095,0
8,10005105,0
8,10005110,0
8,10005114,2
8,10005127,0
8,10005133,2
8,10005139,2
8,10005152,2
8,10005163,0
8,10005172,2
8,10005173,2
8,10005178,0
8,10005183,2
8,10005192,0
8,10005201,2
8,10005203,2
8,10005204,2
8,10005206,0
8,10005207,1
8,10005208,1
8,10005210,2
8,10005213,1
8,10005226,0
8,10005229,1
8,10005231,2
8,10005234,2
8,10005238,0
8,10005246,2
8,10005247,0
8,10005258,1
8,10005271,2
8,10005282,2
8,10005291,2
8,10005292,2
8,10005293,2
8,10005302,1
8,10005309,2
8,10005328,2
8,10005332,2
8,10005333,2
8,10005335,2
8,10005345,2
8,10005349,1
8,10005357,2
8,10005366,1
8,10005377,2
8,10005378,2
8,10005387,0
8,10005390,2
8,10005393,2
8,10005400,2
8,10005404,2
8,10005406,2
8,10005407,1
8,10005410,2
8,10005419,1
8,10005423,1
8,10005430,2
8,10005431,0
8,10005433,2
8,10005436,2
8,10005441,1
8,10005449,2
8,10005450,2
8,10005452,2
8,10005453,2
8,10005464,1
8,10005468,2
8,10005473,2
8,10005482,2
8,10005488,2
8,10005493,0
8,10005496,1
8,10005500,2
8,10005512,2
8,10005514,0
8,10005515,1
8,10005522,2
8,10005531,2
8,10005537,2
8,10005538,2
8,10005542,0
8,10005547,0
8,10005548,2
8,10005559,1
8,10005563,2
8,10005571,2
8,10005577,2
8,10005580,2
8,10005587,2
8,10005589,0
8,10005599,2
8,10005606,1
8,10005611,1
8,10005621,1
8,10005627,0
8,10005630,0
8,10005640,2
8,10005641,1
8,10005642,2
8,10005649,2
8,10005651,2
8,10005653,2
8,10005656,0
8,10005660,2
8,10005662,2
8,10005666,2
8,10005671,2
8,10005678,0
8,10005689,2
8,10005697,2
8,10005699,1
8,10005700,0
8,10005702,2
8,10005705,0
8,10005709,2
8,10005712,0
8,10005717,1
8,10005721,2
8,10005724,1
8,10005728,2
8,10005732,0
8,10005738,2
8,10005749,0
8,10005756,2
8,10005759,2
8,10005763,1
8,10005764,2
8,10005765,2
8,10005767,2
8,10005774,0
8,10005776,2
8,10005785,2
8,10005789,2
8,10005790,2
8,10005798,2
8,10005799,2
8,10005802,2
8,10005814,0
8,10005822,0
8,10005830,0
8,10005836,2
8,10005839,1
8,10005843,0
8,10005845,2
8,10005848,2
8,10005859,0
8,10005863,2
8,10005864,2
8,10005871,1
8,10005873,0
8,10005877,2
8,10005879,0
8,10005886,0
8,10005907,1
8,10005911,2
8,10005912,1
8,10005914,1
8,10005920,0
8,10005921,2
8,10005922,2
8,10005930,0
8,10005937,2
8,10005953,2
8,10005957,2
8,10005960,2
8,10005966,2
8,10005972,2
8,10005985,2
8,10005987,2
8,10005997,2
8,10006000,2
8,10006003,2
8,10006008,1
8,10006010,1
8,10006011,1
8,10006016,2
8,10006020,2
8,10006023,2
8,10006029,2
8,10006031,0
8,10006040,2
8,10006053,0
8,10006058,0
8,10006063,2
8,10006065,2
8,10006071,2
8,10006073,2
8,10006083,0
8,10006086,0
8,10006088,0
8,10006090,1
8,10006099,0
8,10006101,2
8,10006110,2
8,10006112,0
8,10006123,2
8,10006126,2
8,10006130,2
8,10006139,0
8,10006142,2
8,10006145,2
8,10006153,0
8,10006157,2
8,10006160,2
8,10006163,0
8,10006169,2
8,10006177,0
8,10006178,2
8,10006179,0
8,10006182,2
8,10006188,2
8,10006189,2
8,10006192,0
8,10006199,0
8,10006209,2
8,10006216,1
8,10006226,2
8,10006232,0
8,10006239,2
8,10006243,0
8,10006244,2
8,10006248,2
8,10006259,0
8,10006264,2
8,10006265,1
8,10006266,2
8,10006267,2
8,10006285,2
8,10006289,0
8,10006294,2
8,10006300,2
8,10006330,2
8,10006336,2
8,10006339,0
8,10006351,0
8,10006357,2
8,10006360,1
8,10006361,2
8,10006364,2
8,10006369,2
8,10006370,2
8,10006375,1
8,10006376,0
8,10006381,2
8,10006388,2
8,10006389,2
8,10006410,0
8,10006412,2
8,10006418,2
8,10006420,2
8,10006422,1
8,10006429,0
8,10006432,0
8,10006437,2
8,10006439,0
8,10006443,2
8,10006444,0
8,10006447,2
8,10006456,0
8,10006458,2
8,10006463,2
8,10006465,0
8,10006468,2
8,10006470,0
8,10006472,2
8,10006480,1
8,10006486,2
8,10006488,0
8,10006490,2
8,10006492,0
8,10006494,0
8,10006496,2
8,10006497,0
8,10006498,0
8,10006503,2
8,10006506,2
8,10006516,2
8,10006529,1
8,10006531,2
8,10006537,1
8,10006538,0
8,10006539,0
8,10006541,1
8,10006542,2
8,10006546,1
8,10006550,2
8,10006554,2
8,10006558,2
8,10006562,2
8,10006563,0
8,10006569,0
8,10006571,2
8,10006584,1
8,10006586,0
8,10006589,2
8,10006595,2
8,10006598,0
8,10006605,2
8,10006607,0
8,10006608,2
8,10006613,0
8,10006620,2
8,10006621,2
8,10006622,0
8,10006631,2
8,10006635,2
8,10006639,0
8,10006642,1
8,10006661,0
8,10006669,2
8,10006670,2
8,10006672,2
8,10006684,2
8,10006685,0
8,10006686,2
8,10006696,0
8,10006697,2
8,10006704,2
8,10006716,0
8,10006721,2
8,10006722,0
8,10006727,2
8,10006728,0
8,10006738,2
8,10006740,0
8,10006741,2
8,10006742,1
8,10006745,2
8,10006753,1
8,10006758,0
8,10006774,1
8,10006779,1
8,10006781,2
8,10006782,1
8,10006784,2
8,10006786,2
8,10006789,2
8,10006793,2
8,10006796,2
8,10006798,2
8,10006799,0
8,10006811,2
8,10006812,2
8,10006838,2
8,10006842,0
8,10006858,1
8,10006859,0
8,10006860,2
8,10006863,2
8,10006867,2
8,10006870,0
8,10006873,2
8,10006884,0
8,10006895,0
8,10006897,2
8,10006905,1
8,10006906,2
8,10006923,2
8,10006924,2
8,10006925,2
8,10006931,2
8,10006934,2
8,10006942,2
8,10006944,2
8,10006946,2
8,10006955,2
8,10006956,2
8,10006981,2
8,10006986,2
8,10006988,2
8,10006995,2
8,10006996,2
8,10007010,1
8,10007018,0
8,10007021,1
8,10007031,2
8,10007037,2
8,10007039,2
8,10007044,0
8,10007048,2
8,10007060,0
8,10007069,0
8,10007076,0
8,10007079,2
8,10007091,2
8,10007095,1
8,10007105,2
8,10007112,2
8,10007117,2
8,10007120,2
8,10007122,2
8,10007128,2
8,10007132,2
8,10007135,0
8,10007136,2
8,10007140,2
8,10007155,2
8,10007162,2
8,10007165,1
8,10007168,0
8,10007169,2
8,10007177,1
8,10007196,2
8,10007198,2
8,10007203,1
8,10007210,2
8,10007213,2
8,10007215,0
8,10007217,2
8,10007218,2
8,10007233,2
8,10007237,2
8,10007245,2
8,10007248,2
8,10007251,2
8,10007257,2
8,10007258,2
8,10007266,0
8,10007275,2
8,10007279,0
8,10007280,0
8,10007281,1
8,10007286,2
8,10007289,2
8,10007290,2
8,10007296,2
8,10007300,2
8,10007303,2
8,10007316,2
8,10007320,1
8,10007341,1
8,10007345,2
8,10007346,2
8,10007348,0
8,10007353,2
8,10007354,0
8,10007357,2
8,10007364,2
8,10007365,2
8,10007374,2
8,10007377,0
8,10007388,2
8,10007389,2
8,10007394,1
8,10007396,2
8,10007400,0
8,10007405,2
8,10007408,0
8,10007415,2
8,10007430,2
8,10007432,2
8,10007436,2
8,10007438,0
8,10007446,0
8,10007447,2
8,10007451,2
8,10007454,2
8,10007456,0
8,10007458,2
8,10007462,0
8,10007467,2
8,10007469,0
8,10007475,2
8,10007479,1
8,10007485,2
8,10007488,0
8,10007492,2
8,10007496,2
8,10007500,0
8,10007506,0
8,10007510,2
8,10007520,1
8,10007521,2
8,10007523,0
8,10007526,0
8,10007527,0
8,10007529,2
8,10007544,2
8,10007547,0
8,10007570,0
8,10007574,2
8,10007575,1
8,10007582,2
8,10007586,2
8,10007590,0
8,10007592,2
8,10007596,2
8,10007600,2
8,10007601,2
8,10007607,1
8,10007612,0
8,10007618,0
8,10007623,2
8,10007626,2
8,10007632,2
8,10007637,2
8,10007639,2
8,10007640,2
8,10007646,1
8,10007647,1
8,10007649,2
8,10007650,2
8,10007652,1
8,10007661,1
8,10007662,2
8,10007664,2
8,10007667,2
8,10007673,2
8,10007680,2
8,10007686,2
8,10007695,2
8,10007702,2
8,10007703,1
8,10007714,2
8,10007715,2
8,10007716,2
8,10007719,2
8,10007720,2
8,10007722,2
8,10007724,2
8,10007730,2
8,10007733,2
8,10007737,1
8,10007738,2
8,10007739,2
8,10007750,0
8,10007751,2
8,10007768,1
8,10007769,2
8,10007770,0
8,10007774,2
8,10007776,2
8,10007780,2
8,10007781,2
8,10007783,2
8,10007785,0
8,10007786,1
8,10007787,2
8,10007800,0
8,10007805,2
8,10007810,2
8,10007811,1
8,10007817,2
8,10007819,1
8,10007829,1
8,10007837,1
8,10007838,2
8,10007841,2
8,10007842,2
8,10007855,0
8,10007860,0
8,10007865,0
8,10007874,0
8,10007879,2
8,10007881,2
8,10007885,2
8,10007887,0
8,10007892,2
8,10007908,2
8,10007914,2
8,10007915,1
8,10007931,2
8,10007943,2
8,10007945,2
8,10007959,2
8,10007960,0
8,10007961,2
8,10007964,2
8,10007967,2
8,10007980,2
8,10007985,2
8,10007993,2
8,10007996,1
8,10007997,2
8,10007999,0
8,10008002,2
8,10008022,2
8,10008029,2
8,10008033,2
8,10008044,1
8,10008048,2
8,10008050,1
8,10008053,2
8,10008060,0
8,10008071,2
8,10008078,2
8,10008079,0
8,10008087,0
8,10008088,0
8,10008090,0
8,10008091,2
8,10008100,2
8,10008107,2
8,10008110,2
8,10008118,2
8,10008119,0
8,10008121,2
8,10008123,2
8,10008131,2
8,10008135,0
8,10008139,2
8,10008143,0
8,10008158,2
8,10008160,2
8,10008163,2
8,10008168,2
8,10008170,2
8,10008171,2
8,10008172,2
8,10008173,0
8,10008176,2
8,10008178,2
8,10008189,1
8,10008190,2
8,10008201,2
8,10008210,2
8,10008216,2
8,10008226,2
8,10008242,0
8,10008243,0
8,10008248,2
8,10008253,2
8,10008257,0
8,10008263,0
8,10008264,2
8,10008265,2
8,10008269,2
8,10008274,2
8,10008286,2
8,10008288,2
8,10008290,0
8,10008291,2
8,10008292,2
8,10008296,0
8,10008308,2
8,10008315,2
8,10008319,0
8,10008324,0
8,10008331,2
8,10008342,1
8,10008349,2
8,10008362,2
8,10008363,1
8,10008364,2
8,10008366,0
8,10008368,2
8,10008372,0
8,10008377,1
8,10008386,1
8,10008391,2
8,10008394,1
8,10008404,2
8,10008414,2
8,10008423,0
8,10008434,2
8,10008439,2
8,10008441,2
8,10008442,2
8,10008444,2
8,10008446,2
8,10008449,2
8,10008459,2
8,10008464,2
8,10008486,2
8,10008504,0
8,10008507,0
8,10008518,1
8,10008521,2
8,10008524,2
8,10008527,2
8,10008531,1
8,10008540,2
8,10008543,1
8,10008547,2
8,10008555,0
8,10008557,0
8,10008566,2
8,10008570,1
8,10008571,2
8,10008574,0
8,10008578,0
8,10008582,2
8,10008587,2
8,10008588,2
8,10008604,0
8,10008612,0
8,10008614,0
8,10008617,2
8,10008621,2
8,10008624,2
8,10008627,2
8,10008639,2
8,10008642,2
8,10008652,2
8,10008654,2
8,10008657,2
8,10008658,0
8,10008660,2
8,10008664,2
8,10008665,2
8,10008682,1
8,10008684,2
8,10008695,2
8,10008696,1
8,10008700,1
8,10008714,2
8,10008715,2
8,10008717,2
8,10008732,2
8,10008736,2
8,10008739,2
8,10008746,2
8,10008761,1
8,10008782,0
8,10008787,2
8,10008791,1
8,10008793,1
8,10008797,0
8,10008800,0
8,10008804,2
8,10008806,2
8,10008811,2
8,10008821,2
8,10008823,0
8,10008829,1
8,10008847,0
8,10008857,2
8,10008860,1
8,10008871,1
8,10008883,2
8,10008884,0
8,10008892,2
8,10008893,1
8,10008902,2
8,10008903,2
8,10008911,2
8,10008913,1
8,10008915,0
8,10008916,0
8,10008921,2
8,10008924,0
8,10008928,1
8,10008935,1
8,10008945,2
8,10008947,0
8,10008948,2
8,10008954,2
8,10008956,2
8,10008963,2
8,10008969,2
8,10008981,0
8,10008992,0
8,10009010,2
8,10009015,2
8,10009016,2
8,10009029,2
8,10009030,2
8,10009033,2
8,10009034,2
8,10009035,0
8,10009036,2
8,10009041,1
8,10009046,2
8,10009047,2
8,10009057,2
8,10009058,2
8,10009063,2
8,10009072,2
8,10009076,0
8,10009080,2
8,10009098,2
8,10009107,2
8,10009108,2
8,10009117,1
8,10009118,1
8,10009123,0
8,10009128,2
8,10009135,1
8,10009141,2
8,10009142,2
8,10009147,0
8,10009150,1
8,10009154,0
8,10009156,2
8,10009163,1
8,10009177,1
8,10009179,2
8,10009188,2
8,10009192,2
8,10009205,0
8,10009220,2
8,10009223,2
8,10009224,2
8,10009225,2
8,10009226,2
8,10009241,2
8,10009243,2
8,10009250,2
8,10009252,0
8,10009259,2
8,10009269,2
8,10009279,0
8,10009299,2
8,10009305,1
8,10009311,2
8,10009313,2
8,10009326,0
8,10009331,2
8,10009336,2
8,10009343,2
8,10009351,0
8,10009353,1
8,10009354,2
8,10009355,2
8,10009358,2
8,10009361,1
8,10009372,2
8,10009373,2
8,10009374,2
8,10009380,2
8,10009383,0
8,10009394,0
8,10009400,2
8,10009406,2
8,10009414,0
8,10009415,0
8,10009417,0
8,10009420,0
8,10009426,2
8,10009432,2
8,10009434,1
8,10009439,2
8,10009443,0
8,10009445,0
8,10009454,2
8,10009456,0
8,10009457,2
8,10009459,2
8,10009463,0
8,10009465,0
8,10009470,2
8,10009473,2
8,10009480,2
8,10009514,2
8,10009518,2
8,10009524,0
8,10009525,1
8,10009526,2
8,10009530,2
8,10009538,1
8,10009543,2
8,10009552,0
8,10009557,2
8,10009560,2
8,10009573,1
8,10009575,0
8,10009579,2
8,10009581,2
8,10009582,1
8,10009584,2
8,10009589,2
8,10009595,2
8,10009598,2
8,10009601,2
8,10009604,0
8,10009608,2
8,10009611,2
8,10009612,2
8,10009617,0
8,10009620,0
8,10009635,0
8,10009649,2
8,10009661,0
8,10009663,2
8,10009669,2
8,10009674,2
8,10009679,2
8,10009686,2
8,10009702,2
8,10009707,2
8,10009710,1
8,10009711,2
8,10009717,0
8,10009727,0
8,10009730,2
8,10009734,0
8,10009735,2
8,10009739,1
8,10009740,2
8,10009749,2
8,10009752,2
8,10009756,2
8,10009757,0
8,10009758,0
8,10009759,2
8,10009761,2
8,10009765,0
8,10009771,2
8,10009794,2
8,10009795,2
8,10009796,2
8,10009803,2
8,10009807,0
8,10009815,2
8,10009823,2
8,10009828,2
8,10009829,0
8,10009835,0
8,10009842,1
8,10009843,2
8,10009844,2
8,10009846,2
8,10009848,2
8,10009853,0
8,10009871,2
8,10009875,1
8,10009879,2
8,10009890,2
8,10009894,0
8,10009920,2
8,10009922,2
8,10009975,2
8,10009980,2
8,10009987,2
8,10009994,2
8,10010000,2
8,10010002,2
8,10010020,2
8,10010022,0
8,10010031,2
8,10010033,2
8,10010039,0
8,10010050,0
8,10010057,2
8,10010058,2
8,10010060,2
8,10010061,0
8,10010067,2
8,10010071,2
8,10010085,1
8,10010092,2
8,10010094,2
8,10010096,2
8,10010104,2
8,10010107,1
8,10010126,2
8,10010128,2
8,10010132,2
8,10010134,2
8,10010148,0
8,10010149,2
8,10010160,2
8,10010176,2
8,10010181,2
8,10010183,0
8,10010184,2
8,10010188,0
8,10010191,2
8,10010194,0
8,10010211,2
8,10010216,0
8,10010235,2
8,10010241,2
8,10010242,0
8,10010248,2
8,10010249,0
8,10010259,2
8,10010264,2
8,10010265,0
8,10010271,2
8,10010275,1
8,10010278,2
8,10010281,0
8,10010290,0
8,10010295,0
8,10010298,2
8,10010301,0
8,10010303,2
8,10010307,1
8,10010326,2
8,10010331,2
8,10010332,0
8,10010334,0
8,10010341,0
8,10010345,1
8,10010350,0
8,10010372,1
8,10010376,0
8,10010379,2
8,10010381,0
8,10010406,2
8,10010409,0
8,10010413,2
8,10010424,2
8,10010429,2
8,10010431,1
8,10010433,2
8,10010436,2
8,10010441,2
8,10010442,0
8,10010445,2
